OpenML ID,N(feature),N(sample),All boolean?,Half Boolean?,ChEMBL ID,File name
31019,256,15,True,True,2237,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2237
31020,2,532,False,False,5703,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5703
31021,22,2570,False,False,239,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL239
31022,1135,39,False,False,2988,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2988
31023,68,596,False,False,4073,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4073
31024,1172,22,False,False,343,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL343
31025,68,241,False,False,1615387,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1615387
31026,43,666,False,False,1075322,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075322
31027,51,52,True,True,3596,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3596
31028,1103,36,False,False,5150,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5150
31029,1090,14,False,False,1795161,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795161
31030,205,1236,True,True,1898,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1898
31031,24,903,False,False,2363,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2363
31032,1302,117,False,False,6000,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6000
31033,43,177,False,False,4234,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4234
31034,69,804,False,False,4900,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4900
31035,51,91,True,True,5940,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5940
31036,51,39,True,True,3849,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3849
31037,1024,31,True,True,1250381,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1250381
31038,6,44,False,False,3014,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3014
31039,2,13,False,False,3809,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3809
31040,43,167,False,False,2649,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2649
31041,1024,21,True,True,4754,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4754
31042,455,81,False,False,2116,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2116
31043,2,74,False,False,5914,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5914
31044,43,79,False,False,4304,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4304
31045,2,101,False,False,4454,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4454
31046,1024,47,True,True,5368,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5368
31047,1196,69,False,False,6113,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6113
31048,1186,33,False,False,1795139,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795139
31049,1067,16,False,False,3219,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3219
31050,43,24,False,False,5578,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5578
31051,855,43,False,False,5952,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5952
31052,1024,811,True,True,5407,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5407
31053,13,376,False,False,2107,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2107
31054,68,214,False,False,1293244,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293244
31055,43,671,False,False,1900,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1900
31056,9,763,False,False,2493,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2493
31057,1024,114,True,True,1820,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1820
31058,1245,112,False,False,3068,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3068
31059,66,712,False,False,1946,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1946
31060,51,15,True,True,6091,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6091
31061,6,32,False,False,1287620,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1287620
31062,1024,44,True,True,4087,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4087
31063,66,107,False,False,5284,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5284
31064,1024,29,True,True,3134,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3134
31065,1299,82,False,False,5432,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5432
31066,102,1135,True,True,2069,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2069
31067,1024,1203,True,True,1907599,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1907599
31068,1024,190,True,True,3025,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3025
31069,43,81,False,False,4311,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4311
31070,6,27,False,False,1293271,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293271
31071,51,25,True,True,2530,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2530
31072,67,525,False,False,2434,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2434
31073,2,67,False,False,5035,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5035
31074,1024,19,True,True,3354,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3354
31075,43,317,False,False,4979,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4979
31076,142,2933,False,False,230,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL230
31077,43,541,False,False,3815,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3815
31078,43,122,False,False,1293269,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293269
31079,2,80,False,False,5275,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5275
31080,24,49,False,False,4264,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4264
31081,731,70,False,False,2753,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2753
31082,43,36,False,False,1615381,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1615381
31083,24,1056,False,False,3145,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3145
31084,2,79,False,False,5552,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5552
31085,51,15,True,True,4314,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4314
31086,461,3649,True,True,340,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL340
31087,2,18,False,False,1075319,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075319
31088,139,1287,False,False,4036,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4036
31089,51,253,True,True,5697,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5697
31090,4,21,False,False,2813,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2813
31091,65,82,False,False,3123,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3123
31092,43,94,False,False,2383,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2383
31093,9,181,False,False,4358,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4358
31094,480,85,False,False,3056,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3056
31095,43,47,False,False,3738,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3738
31096,2,41,False,False,3842,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3842
31097,1086,10,False,False,5146,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5146
31098,102,13,True,True,3078,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3078
31099,67,344,False,False,2179,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2179
31100,51,85,True,True,4442,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4442
31101,1039,15,False,False,3246,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3246
31102,410,3083,True,True,1907610,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1907610
31103,1024,18,True,True,2643,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2643
31104,205,14,True,True,2176837,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2176837
31105,51,337,True,True,2094110,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2094110
31106,43,13,False,False,1795143,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795143
31107,1361,534,False,False,4625,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4625
31108,6,118,False,False,3106,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3106
31109,541,14,False,False,3543,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3543
31110,1325,354,False,False,3559,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3559
31111,2,24,False,False,3396,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3396
31112,43,11,False,False,1293257,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293257
31113,43,18,False,False,2073692,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2073692
31114,43,1814,False,False,269,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL269
31115,1116,33,False,False,1826,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1826
31116,102,668,True,True,4792,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4792
31117,1213,66,False,False,4391,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4391
31118,1024,14,True,True,2109242,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2109242
31119,51,93,True,True,3236,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3236
31120,1231,33,False,False,6017,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6017
31121,43,61,False,False,3840,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3840
31122,64,101,False,False,3797,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3797
31123,135,1100,False,False,3473,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3473
31124,2,24,False,False,2500,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2500
31125,1350,774,False,False,3884,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3884
31126,1024,209,True,True,2470,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2470
31127,2,68,False,False,3513,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3513
31128,63,413,False,False,2611,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2611
31129,28,2044,False,False,2185,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2185
31130,646,13,False,False,4022,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4022
31131,1024,998,True,True,4898,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4898
31132,1024,79,True,True,6167,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6167
31133,2,40,False,False,1075282,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075282
31134,1282,127,False,False,4662,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4662
31135,656,39,False,False,3726,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3726
31136,67,344,False,False,2736,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2736
31137,400,15,False,False,2214,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2214
31138,1024,63,True,True,4605,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4605
31139,1131,22,False,False,2951,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2951
31140,19,79,False,False,4304,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4304
31141,102,188,True,True,4430,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4430
31142,1341,992,False,False,265,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL265
31143,43,11,False,False,1770033,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1770033
31144,102,19,True,True,1075193,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075193
31145,51,40,True,True,3805,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3805
31146,51,50,True,True,2073676,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2073676
31147,1391,1312,False,False,2292,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2292
31148,1309,331,False,False,4829,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4829
31149,1024,129,True,True,4824,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4824
31150,1387,1159,False,False,6089,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6089
31151,51,81,True,True,5519,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5519
31152,772,12,False,False,1075130,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075130
31153,4,31,False,False,3528,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3528
31154,1355,318,False,False,3318,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3318
31155,102,54,True,True,5869,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5869
31156,1210,62,False,False,2024,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2024
31157,1074,16,False,False,4502,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4502
31158,43,15,False,False,2064,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2064
31159,53,56,False,True,1641361,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1641361
31160,61,120,False,False,2577,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2577
31161,51,246,True,True,6007,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6007
31162,1382,819,False,False,5818,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5818
31163,43,14,False,False,3277,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3277
31164,154,2578,True,True,270,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL270
31165,64,289,False,False,2008,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2008
31166,1344,128,False,False,2164,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2164
31167,528,77,False,False,1293282,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293282
31168,62,204,False,False,6145,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6145
31169,2,45,False,False,2391,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2391
31170,43,576,False,False,1947,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1947
31171,2,13,False,False,2150844,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2150844
31172,962,16,False,False,4830,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4830
31173,51,29,True,True,4400,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4400
31174,68,838,False,False,4308,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4308
31175,1170,21,False,False,6078,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6078
31176,65,101,False,False,4937,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4937
31177,43,150,False,False,2288,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2288
31178,1024,4156,True,True,228,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL228
31179,43,11,False,False,3323,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3323
31180,137,520,False,False,1942,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1942
31181,43,22,False,False,2273,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2273
31182,102,31,True,True,1854,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1854
31183,1232,124,False,False,5582,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5582
31184,1381,778,False,False,3788,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3788
31185,1024,129,True,True,2708,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2708
31186,1366,577,False,False,2916,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2916
31187,51,74,True,True,1293289,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293289
31188,1381,836,False,False,4516,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4516
31189,256,41,True,True,1938219,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1938219
31190,2,233,False,False,2331,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2331
31191,43,192,False,False,4617,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4617
31192,51,74,True,True,1163101,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1163101
31193,43,221,False,False,278,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL278
31194,43,17,False,False,3669,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3669
31195,4,16,False,False,2073666,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2073666
31196,669,10,False,False,1795144,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795144
31197,154,16,True,True,2095151,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2095151
31198,43,1671,False,False,1868,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1868
31199,1194,81,False,False,5200,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5200
31200,1024,17,True,True,4378,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4378
31201,1134,30,False,False,4091,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4091
31202,1099,40,False,False,5831,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5831
31203,1024,2578,True,True,270,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL270
31204,1132,14,False,False,5212,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5212
31205,43,532,False,False,3891,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3891
31206,11,407,False,False,3369,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3369
31207,1024,45,True,True,4319,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4319
31208,51,195,True,True,1287628,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1287628
31209,17,713,False,False,4803,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4803
31210,102,75,True,True,1671613,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1671613
31211,22,575,False,False,324,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL324
31212,69,543,False,False,3055,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3055
31213,1296,73,False,False,1163106,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1163106
31214,499,46,False,False,1944499,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1944499
31215,9,61,False,False,6165,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6165
31216,1291,429,False,False,1836,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1836
31217,43,60,False,False,4088,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4088
31218,43,678,False,False,4202,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4202
31219,6,122,False,False,4744,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4744
31220,256,21,True,True,2408,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2408
31221,4,119,False,False,3154,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3154
31222,43,74,False,False,5047,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5047
31223,2,35,False,False,5010,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5010
31224,1024,842,True,True,1945,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1945
31225,43,109,False,False,2304405,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2304405
31226,834,51,False,False,3666,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3666
31227,280,2329,False,False,280,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL280
31228,66,170,False,False,4376,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4376
31229,1024,35,True,True,3939,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3939
31230,1024,15,True,True,3246,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3246
31231,1250,83,False,False,4567,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4567
31232,307,1639,True,True,2094108,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2094108
31233,43,2145,False,False,1957,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1957
31234,59,151,False,False,2632,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2632
31235,51,359,True,True,2095188,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2095188
31236,1146,28,False,False,2331045,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2331045
31237,43,1265,False,False,281,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL281
31238,2,23,False,False,3453,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3453
31239,2,14,False,False,1293301,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293301
31240,119,29,False,False,3071,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3071
31241,1024,30,True,True,5558,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5558
31242,43,20,False,False,3023,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3023
31243,1024,67,True,True,4818,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4818
31244,1126,15,False,False,3077,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3077
31245,1024,47,True,True,2150838,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2150838
31246,51,17,True,True,4201,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4201
31247,54,212,False,False,2567,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2567
31248,57,31,False,False,3255,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3255
31249,6,115,False,False,2873,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2873
31250,1024,272,True,True,3243,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3243
31251,1113,41,False,False,1938219,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1938219
31252,1024,108,True,True,1275212,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1275212
31253,51,12,True,True,3814,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3814
31254,2,20,False,False,2075,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2075
31255,1315,752,False,False,3602,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3602
31256,43,231,False,False,2688,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2688
31257,51,80,True,True,5121,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5121
31258,6,128,False,False,2146303,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2146303
31259,2,66,False,False,2063,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2063
31260,43,125,False,False,5048,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5048
31261,1024,47,True,True,2111463,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2111463
31262,1175,107,False,False,2734,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2734
31263,1092,21,False,False,4290,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4290
31264,1389,1157,False,False,4482,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4482
31265,1024,1591,True,True,4805,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4805
31266,43,494,False,False,6101,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6101
31267,43,74,False,False,4503,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4503
31268,392,84,False,False,2558,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2558
31269,306,10,False,False,1795136,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795136
31270,58,88,False,False,3313,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3313
31271,2,15,False,False,5825,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5825
31272,1024,417,True,True,2093866,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2093866
31273,30,2408,False,False,3371,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3371
31274,1024,182,True,True,4802,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4802
31275,51,309,True,True,2093867,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2093867
31276,43,22,False,False,2040705,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2040705
31277,455,84,False,False,5684,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5684
31278,1024,18,True,True,1075319,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075319
31279,51,22,True,True,343,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL343
31280,1024,93,True,True,2097164,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2097164
31281,1024,17,True,True,5439,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5439
31282,66,514,False,False,2047,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2047
31283,43,47,False,False,3878,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3878
31284,9,120,False,False,5533,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5533
31285,102,18,True,True,2522,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2522
31286,1388,878,False,False,1889,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1889
31287,345,20,False,False,2535,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2535
31288,43,25,False,False,6164,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6164
31289,51,74,True,True,5861,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5861
31290,2,34,False,False,2741,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2741
31291,43,25,False,False,5356,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5356
31292,43,310,False,False,4478,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4478
31293,43,237,False,False,3338,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3338
31294,43,575,False,False,324,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL324
31295,2,14,False,False,3543,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3543
31296,43,23,False,False,1169599,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1169599
31297,130,211,False,False,3423,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3423
31298,43,955,False,False,2938,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2938
31299,51,73,True,True,1163104,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1163104
31300,102,235,True,True,5353,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5353
31301,43,79,False,False,5416,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5416
31302,787,10,False,False,2006,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2006
31303,1296,74,False,False,5047,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5047
31304,2,34,False,False,3879,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3879
31305,43,126,False,False,1904,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1904
31306,6,18,False,False,4808,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4808
31307,1024,57,True,True,5786,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5786
31308,1365,1119,False,False,3130,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3130
31309,799,84,False,False,5460,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5460
31310,102,38,True,True,2136,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2136
