,Unnamed: 0,File directory,File name,Dimension(filtered),N(sample),N(filtered feature),Repetition Rate,File directory(CEB server/Iris)
1825,1825,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL304.csv,data_CHEMBL304.csv,"(1482, 720)",1482,720,0.03441295546558704,/home/iris/PA/qsar_data_unsorted/data_CHEMBL304.csv
1826,1826,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3593.csv,data_CHEMBL3593.csv,"(126, 231)",126,231,0.023809523809523808,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3593.csv
1827,1827,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5684.csv,data_CHEMBL5684.csv,"(84, 447)",84,447,0.7142857142857143,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5684.csv
1828,1828,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL338.csv,data_CHEMBL338.csv,"(2897, 850)",2897,850,0.024853296513634795,/home/iris/PA/qsar_data_unsorted/data_CHEMBL338.csv
1829,1829,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3587.csv,data_CHEMBL3587.csv,"(927, 924)",927,924,0.16612729234088458,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3587.csv
1830,1830,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4767.csv,data_CHEMBL4767.csv,"(206, 243)",206,243,0.10679611650485436,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4767.csv
1831,1831,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2470.csv,data_CHEMBL2470.csv,"(209, 370)",209,370,0.07655502392344497,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2470.csv
1832,1832,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4015.csv,data_CHEMBL4015.csv,"(1490, 787)",1490,787,0.03422818791946309,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4015.csv
1833,1833,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4773.csv,data_CHEMBL4773.csv,"(38, 66)",38,66,0.15789473684210525,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4773.csv
1834,1834,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3034.csv,data_CHEMBL3034.csv,"(40, 114)",40,114,0.075,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3034.csv
1835,1835,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5445.csv,data_CHEMBL5445.csv,"(85, 129)",85,129,0.023529411764705882,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5445.csv
1836,1836,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4983.csv,data_CHEMBL4983.csv,"(63, 141)",63,141,0.031746031746031744,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4983.csv
1837,1837,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5337.csv,data_CHEMBL5337.csv,"(114, 209)",114,209,0.02631578947368421,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5337.csv
1838,1838,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094112.csv,data_CHEMBL2094112.csv,"(570, 606)",570,606,0.03859649122807018,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094112.csv
1839,1839,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4029.csv,data_CHEMBL4029.csv,"(230, 353)",230,353,0.043478260869565216,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4029.csv
1840,1840,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3746.csv,data_CHEMBL3746.csv,"(396, 545)",396,545,0.3055555555555556,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3746.csv
1841,1841,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5451.csv,data_CHEMBL5451.csv,"(78, 165)",78,165,0.05128205128205128,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5451.csv
1842,1842,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1804.csv,data_CHEMBL1804.csv,"(818, 599)",818,599,0.19193154034229828,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1804.csv
1843,1843,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3975.csv,data_CHEMBL3975.csv,"(379, 490)",379,490,0.07651715039577836,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3975.csv
1844,1844,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3961.csv,data_CHEMBL3961.csv,"(212, 633)",212,633,0.3584905660377358,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3961.csv
1845,1845,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3949.csv,data_CHEMBL3949.csv,"(440, 406)",440,406,0.1409090909090909,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3949.csv
1846,1846,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2093872.csv,data_CHEMBL2093872.csv,"(361, 538)",361,538,0.0443213296398892,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2093872.csv
1847,1847,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3785.csv,data_CHEMBL3785.csv,"(564, 559)",564,559,0.08865248226950355,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3785.csv
1848,1848,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2093866.csv,data_CHEMBL2093866.csv,"(417, 491)",417,491,0.07434052757793765,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2093866.csv
1849,1849,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5492.csv,data_CHEMBL5492.csv,"(34, 86)",34,86,0.029411764705882353,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5492.csv
1850,1850,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4954.csv,data_CHEMBL4954.csv,"(102, 484)",102,484,0.5098039215686274,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4954.csv
1851,1851,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4613.csv,data_CHEMBL4613.csv,"(59, 171)",59,171,0.03389830508474576,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4613.csv
1852,1852,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4175.csv,data_CHEMBL4175.csv,"(519, 839)",519,839,0.7803468208092486,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4175.csv
1853,1853,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2276.csv,data_CHEMBL2276.csv,"(1842, 994)",1842,994,0.249728555917481,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2276.csv
1854,1854,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5519.csv,data_CHEMBL5519.csv,"(81, 438)",81,438,0.8271604938271605,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5519.csv
1855,1855,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4607.csv,data_CHEMBL4607.csv,"(388, 503)",388,503,0.08762886597938144,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4607.csv
1856,1856,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5257.csv,data_CHEMBL5257.csv,"(80, 435)",80,435,0.8625,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5257.csv
1857,1857,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096665.csv,data_CHEMBL2096665.csv,"(109, 197)",109,197,0.027522935779816515,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096665.csv
1858,1858,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096671.csv,data_CHEMBL2096671.csv,"(166, 214)",166,214,0.060240963855421686,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096671.csv
1859,1859,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5525.csv,data_CHEMBL5525.csv,"(115, 139)",115,139,0.02608695652173913,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5525.csv
1860,1860,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3154.csv,data_CHEMBL3154.csv,"(119, 240)",119,240,0.11764705882352941,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3154.csv
1861,1861,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075051.csv,data_CHEMBL1075051.csv,"(146, 176)",146,176,0.2054794520547945,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075051.csv
1862,1862,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3815.csv,data_CHEMBL3815.csv,"(541, 562)",541,562,0.025878003696857672,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3815.csv
1863,1863,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293222.csv,data_CHEMBL1293222.csv,"(346, 561)",346,561,0.3265895953757225,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293222.csv
1864,1864,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3829.csv,data_CHEMBL3829.csv,"(646, 889)",646,889,0.5820433436532507,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3829.csv
1865,1865,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4820.csv,data_CHEMBL4820.csv,"(32, 48)",32,48,0.0625,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4820.csv
1866,1866,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2289.csv,data_CHEMBL2289.csv,"(117, 185)",117,185,0.2564102564102564,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2289.csv
1867,1867,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095152.csv,data_CHEMBL2095152.csv,"(271, 349)",271,349,0.14391143911439114,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095152.csv
1868,1868,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1649054.csv,data_CHEMBL1649054.csv,"(45, 74)",45,74,0.06666666666666667,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1649054.csv
1869,1869,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4411.csv,data_CHEMBL4411.csv,"(50, 129)",50,129,0.34,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4411.csv
1870,1870,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2074.csv,data_CHEMBL2074.csv,"(103, 150)",103,150,0.07766990291262135,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2074.csv
1871,1871,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075284.csv,data_CHEMBL1075284.csv,"(60, 153)",60,153,0.15,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075284.csv
1872,1872,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094258.csv,data_CHEMBL2094258.csv,"(994, 874)",994,874,0.019114688128772636,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094258.csv
1873,1873,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1795117.csv,data_CHEMBL1795117.csv,"(64, 143)",64,143,0.296875,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1795117.csv
1874,1874,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3356.csv,data_CHEMBL3356.csv,"(1275, 991)",1275,991,0.16627450980392156,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3356.csv
1875,1875,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4439.csv,data_CHEMBL4439.csv,"(692, 711)",692,711,0.1676300578034682,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4439.csv
1876,1876,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095191.csv,data_CHEMBL2095191.csv,"(139, 380)",139,380,0.22302158273381295,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095191.csv
1877,1877,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL264.csv,data_CHEMBL264.csv,"(3134, 919)",3134,919,0.019783024888321635,/home/iris/PA/qsar_data_unsorted/data_CHEMBL264.csv
1878,1878,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5914.csv,data_CHEMBL5914.csv,"(74, 416)",74,416,0.5675675675675675,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5914.csv
1879,1879,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1908388.csv,data_CHEMBL1908388.csv,"(72, 409)",72,409,0.9444444444444444,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1908388.csv
1880,1880,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL270.csv,data_CHEMBL270.csv,"(2578, 890)",2578,890,0.0395655546935609,/home/iris/PA/qsar_data_unsorted/data_CHEMBL270.csv
1881,1881,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095185.csv,data_CHEMBL2095185.csv,"(208, 292)",208,292,0.21153846153846154,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095185.csv
1882,1882,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL258.csv,data_CHEMBL258.csv,"(2615, 1010)",2615,1010,0.15602294455066923,/home/iris/PA/qsar_data_unsorted/data_CHEMBL258.csv
1883,1883,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3381.csv,data_CHEMBL3381.csv,"(45, 97)",45,97,0.4,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3381.csv
1884,1884,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2935.csv,data_CHEMBL2935.csv,"(81, 197)",81,197,0.024691358024691357,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2935.csv
1885,1885,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5082.csv,data_CHEMBL5082.csv,"(79, 431)",79,431,0.7974683544303798,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5082.csv
1886,1886,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3394.csv,data_CHEMBL3394.csv,"(248, 295)",248,295,0.1532258064516129,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3394.csv
1887,1887,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2934.csv,data_CHEMBL2934.csv,"(39, 78)",39,78,0.07692307692307693,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2934.csv
1888,1888,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL259.csv,data_CHEMBL259.csv,"(2872, 979)",2872,979,0.06615598885793872,/home/iris/PA/qsar_data_unsorted/data_CHEMBL259.csv
1889,1889,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075246.csv,data_CHEMBL1075246.csv,"(31, 53)",31,53,0.06451612903225806,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075246.csv
1890,1890,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095184.csv,data_CHEMBL2095184.csv,"(386, 509)",386,509,0.018134715025906734,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095184.csv
1891,1891,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2908.csv,data_CHEMBL2908.csv,"(33, 88)",33,88,0.8181818181818182,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2908.csv
1892,1892,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095190.csv,data_CHEMBL2095190.csv,"(196, 280)",196,280,0.20408163265306123,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095190.csv
1893,1893,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1908389.csv,data_CHEMBL1908389.csv,"(72, 409)",72,409,0.75,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1908389.csv
1894,1894,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL265.csv,data_CHEMBL265.csv,"(992, 707)",992,707,0.15423387096774194,/home/iris/PA/qsar_data_unsorted/data_CHEMBL265.csv
1895,1895,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2049.csv,data_CHEMBL2049.csv,"(794, 749)",794,749,0.09193954659949623,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2049.csv
1896,1896,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3357.csv,data_CHEMBL3357.csv,"(656, 893)",656,893,0.5625,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3357.csv
1897,1897,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1641347.csv,data_CHEMBL1641347.csv,"(52, 219)",52,219,0.038461538461538464,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1641347.csv
1898,1898,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5040.csv,data_CHEMBL5040.csv,"(33, 50)",33,50,0.06060606060606061,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5040.csv
1899,1899,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3419.csv,data_CHEMBL3419.csv,"(97, 151)",97,151,0.09278350515463918,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3419.csv
1900,1900,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4376.csv,data_CHEMBL4376.csv,"(170, 533)",170,533,0.5176470588235295,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4376.csv
1901,1901,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095153.csv,data_CHEMBL2095153.csv,"(31, 92)",31,92,0.06451612903225806,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095153.csv
1902,1902,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2061.csv,data_CHEMBL2061.csv,"(477, 496)",477,496,0.04821802935010482,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2061.csv
1903,1903,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1649055.csv,data_CHEMBL1649055.csv,"(38, 101)",38,101,0.02631578947368421,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1649055.csv
1904,1904,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5281.csv,data_CHEMBL5281.csv,"(75, 186)",75,186,0.44,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5281.csv
1905,1905,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2288.csv,data_CHEMBL2288.csv,"(150, 279)",150,279,0.16,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2288.csv
1906,1906,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1781.csv,data_CHEMBL1781.csv,"(376, 533)",376,533,0.08776595744680851,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1781.csv
1907,1907,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1741186.csv,data_CHEMBL1741186.csv,"(184, 536)",184,536,0.3967391304347826,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1741186.csv
1908,1908,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4835.csv,data_CHEMBL4835.csv,"(35, 93)",35,93,0.05714285714285714,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4835.csv
1909,1909,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5295.csv,data_CHEMBL5295.csv,"(35, 67)",35,67,1.0,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5295.csv
1910,1910,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1971.csv,data_CHEMBL1971.csv,"(56, 95)",56,95,0.05357142857142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1971.csv
1911,1911,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096670.csv,data_CHEMBL2096670.csv,"(99, 266)",99,266,0.050505050505050504,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096670.csv
1912,1912,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3155.csv,data_CHEMBL3155.csv,"(1171, 800)",1171,800,0.06490179333902647,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3155.csv
1913,1913,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5524.csv,data_CHEMBL5524.csv,"(63, 235)",63,235,0.1746031746031746,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5524.csv
1914,1914,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5530.csv,data_CHEMBL5530.csv,"(35, 121)",35,121,0.02857142857142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5530.csv
1915,1915,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096664.csv,data_CHEMBL2096664.csv,"(245, 341)",245,341,0.024489795918367346,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096664.csv
1916,1916,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5256.csv,data_CHEMBL5256.csv,"(82, 444)",82,444,0.6951219512195121,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5256.csv
1917,1917,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5518.csv,data_CHEMBL5518.csv,"(709, 898)",709,898,0.4019746121297602,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5518.csv
1918,1918,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6005.csv,data_CHEMBL6005.csv,"(118, 485)",118,485,0.4745762711864407,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6005.csv
1919,1919,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1741179.csv,data_CHEMBL1741179.csv,"(826, 921)",826,921,0.3268765133171913,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1741179.csv
1920,1920,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2093867.csv,data_CHEMBL2093867.csv,"(309, 616)",309,616,0.11326860841423948,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2093867.csv
1921,1921,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3784.csv,data_CHEMBL3784.csv,"(38, 122)",38,122,0.3684210526315789,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3784.csv
1922,1922,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5493.csv,data_CHEMBL5493.csv,"(85, 174)",85,174,0.21176470588235294,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5493.csv
1923,1923,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4941.csv,data_CHEMBL4941.csv,"(101, 149)",101,149,0.04950495049504951,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4941.csv
1924,1924,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3948.csv,data_CHEMBL3948.csv,"(1135, 768)",1135,768,0.018502202643171806,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3948.csv
1925,1925,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1811.csv,data_CHEMBL1811.csv,"(542, 595)",542,595,0.042435424354243544,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1811.csv
1926,1926,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1805.csv,data_CHEMBL1805.csv,"(126, 272)",126,272,0.09523809523809523,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1805.csv
1927,1927,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3974.csv,data_CHEMBL3974.csv,"(645, 577)",645,577,0.017054263565891473,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3974.csv
1928,1928,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4028.csv,data_CHEMBL4028.csv,"(192, 275)",192,275,0.13020833333333334,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4028.csv
1929,1929,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5450.csv,data_CHEMBL5450.csv,"(48, 136)",48,136,0.08333333333333333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5450.csv
1930,1930,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3021.csv,data_CHEMBL3021.csv,"(48, 101)",48,101,0.041666666666666664,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3021.csv
